trajectory_id,task_id,family,representation,variant,task_text,reference_solution,alignment_method,boundary_crossed,reference_start_token_index,base_token_count_metadata,token_count,analysis_token_count,trajectory_valid,mean_entropy_top20,median_entropy_top20,std_entropy_top20,cumulative_entropy_top20,mean_entropy_valid_vocab,median_entropy_valid_vocab,std_entropy_valid_vocab,cumulative_entropy_valid_vocab,mean_p1,median_p1,mean_top20_mass,fraction_p1_ge_090,fraction_p1_ge_099,longest_run_p1_ge_090,longest_run_p1_ge_099,mean_abs_entropy_change_top20,mean_abs_entropy_change_valid_vocab,reference_in_top20_fraction,mean_reference_surprisal
sum_negative__python__v3,sum_negative,sign_sum,python,3,"Given a list of numbers, sum only the negative values.","def sum_negative(x):
    element = 0
    for entry in x:
        if entry < 0:
            element += entry
    return element",fast_offsets,False,22,22,37,36,True,0.39942705582102966,0.16629494726657867,0.5575847462949225,14.379374009557068,0.43149447918403894,0.17396454513072968,0.6094104729374777,15.533801250625402,0.8883768932686912,0.9705044329166412,0.9963820377985636,0.75,0.25,20,3,0.4199390713125467,0.44461149336504086,0.9444444444444444,1.035198978976243
lcm_list__nl__v3,lcm_list,lcm_family,nl,3,"Given a non-empty list of positive integers, compute the least common multiple of all values.",Set the first value as the current lcm. Combine each remaining value with the current lcm by computing their gcd and then the corresponding lcm. Produce the final value.,fast_offsets,False,29,29,38,37,True,1.2338400361304347,1.327195167541504,0.7675910547365677,45.652081336826086,1.4520782854131147,1.4711329936981201,0.9470355522724959,53.72689656028524,0.6062785527996115,0.598107099533081,0.9698565892271094,0.21621621621621623,0.13513513513513514,2,1,0.8153995890170336,0.9798696087414606,0.9459459459459459,1.7802334110837783
contains_zero__python__v1,contains_zero,membership_test,python,1,"Given a list of numbers, determine whether zero occurs in the list.","def contains_zero(values):
    for value in values:
        if value == 0:
            return True
    return False",fast_offsets,False,24,24,30,29,True,0.24739045021826692,0.0320613756775856,0.48983789612866635,7.17432305632974,0.2589110034324253,0.033142782747745514,0.5183606174977329,7.508419099540333,0.9223137251262007,0.9959549903869629,0.998796308862752,0.8620689655172413,0.6206896551724138,19,13,0.2757383415321653,0.2875779167609705,1.0,0.3525073247649367
gcd_two__nl__v3,gcd_two,gcd_family,nl,3,"Given two nonnegative integers, compute their greatest common divisor using the Euclidean algorithm.","While the second value is not zero, replace the pair with the second value and the remainder of the first divided by the second. Produce the first value when the second becomes zero.",fast_offsets,False,28,28,38,37,True,1.117740791190315,1.0818537473678589,0.83454280273841,41.35640927404165,1.4148160568564325,1.1865700483322144,1.1562211765717283,52.348194103688,0.6466765063437255,0.719537615776062,0.9547985196113586,0.35135135135135137,0.05405405405405406,4,1,0.8198846946987841,1.0574876755062077,0.918918918918919,1.548088773290589
window_sum_three__python__v1,window_sum_three,sliding_window,python,1,"Given a list of numbers, return the sum of every consecutive window of three values.","def window_sum_three(values):
    result = []
    for index in range(len(values) - 2):
        total = values[index] + values[index + 1] + values[index + 2]
        result.append(total)
    return result",fast_offsets,False,27,27,65,64,True,0.23843022815981385,0.023477468639612198,0.4609872938921344,15.259534602228086,0.26311703504484285,0.02464133594185114,0.5311084464783719,16.839490242869942,0.9216323583386838,0.9970263242721558,0.9969938835129142,0.84375,0.59375,23,20,0.32249970914285986,0.3605709127044224,1.0,0.3681015117496287
chunks_pairs__nl__v1,chunks_pairs,chunking,nl,1,"Given a list, split it into consecutive chunks containing at most two elements.",Create an empty result list. Move a starting index through the input two positions at a time. Append the slice containing that position and the next one if present. Return the result.,fast_offsets,False,26,26,36,35,True,1.1726043590344488,1.401480793952942,0.7084793083417065,41.04115256620571,1.3842530823578791,1.5382049083709717,0.8845682889860397,48.44885788252577,0.6470261369432722,0.6135116219520569,0.9694254057747977,0.22857142857142856,0.05714285714285714,3,2,0.7527514102540034,0.9703960422262111,0.9142857142857143,2.5533345204495292
integer_to_binary__python__v2,integer_to_binary,base_conversion,python,2,"Given a positive integer, return its binary representation as a string without a prefix.","def integer_to_binary(value):
    item = []
    while value > 0:
        item.append(str(value % 2))
        value //= 2
    item.reverse()
    return """".join(item)",fast_offsets,False,26,26,57,56,True,0.3207151635745374,0.08590571209788322,0.4757095248289883,17.960049160174094,0.34960915763388456,0.08639151230454445,0.5395478988913673,19.578112827497534,0.8944902989481177,0.9854536652565002,0.9965925057019506,0.6964285714285714,0.44642857142857145,9,5,0.3653787830209529,0.3975276947063817,0.9821428571428571,0.612171171938696
remove_digits__python__v3,remove_digits,string_filter,python,3,"Given a string, return a new string with all decimal digits removed.","def remove_digits(x):
    entry = """"
    for element in x:
        if not element.isdigit():
            entry += element
    return entry",fast_offsets,False,24,24,38,37,True,0.37629571029164427,0.11636936664581299,0.518238890944679,13.922941280790837,0.4209334158395241,0.12083815038204193,0.5871224754490423,15.574536386062391,0.8798084331525339,0.9805073142051697,0.9948937538507823,0.7027027027027027,0.32432432432432434,6,2,0.49724125105260303,0.5476665184768434,0.9459459459459459,0.871253818775782
count_above__python__v1,count_above,threshold_count,python,1,"Given a list of numbers and a threshold, count the values greater than the threshold.","def count_above(values, threshold):
    count = 0
    for value in values:
        if value > threshold:
            count += 1
    return count",fast_offsets,False,27,27,39,38,True,0.17316986448885904,0.023134153336286545,0.36324769980648564,6.580454850576643,0.18441993611476823,0.02451031468808651,0.3810146621795767,7.007957572361192,0.9516512179060986,0.9969943463802338,0.998982027957314,0.8947368421052632,0.631578947368421,20,17,0.26721399482552,0.27775359905039343,1.0,0.2521712474853135
are_disjoint__python__v2,are_disjoint,set_relation,python,2,"Given two collections, determine whether they have no value in common.","def are_disjoint(item, value):
    for current in item:
        if current in value:
            return False
    return True",fast_offsets,False,23,23,32,31,True,0.5392381388754133,0.253800630569458,0.6347489742539367,16.716382305137813,0.6192714446975339,0.28008028864860535,0.7694803433660347,19.19741478562355,0.8265135788148449,0.9429834485054016,0.989813458534979,0.5806451612903226,0.3225806451612903,11,5,0.4655664165193836,0.570149211337169,0.9032258064516129,1.427970784586749
window_sum_three__python__v3,window_sum_three,sliding_window,python,3,"Given a list of numbers, return the sum of every consecutive window of three values.","def window_sum_three(result):
    entry = []
    for element in range(len(result) - 2):
        x = result[element] + result[element + 1] + result[element + 2]
        entry.append(x)
    return entry",fast_offsets,False,27,27,65,64,True,0.4085633657014114,0.10453060269355774,0.5892767119802113,26.14805540489033,0.47381725098603056,0.12751012295484543,0.734701718425645,30.324304063105956,0.8700130053330213,0.9818166196346283,0.9911189749836922,0.703125,0.4375,20,13,0.45166208861129625,0.5480196546866662,0.96875,0.8321576910559543
transpose_matrix__python__v3,transpose_matrix,matrix_transform,python,3,"Given a non-empty rectangular matrix, return its transpose.","def transpose_matrix(entry):
    result = []
    for element in range(len(entry[0])):
        x = []
        for n_count in entry:
            x.append(n_count[element])
        result.append(x)
    return result",fast_offsets,False,24,24,65,64,True,0.3696190273412867,0.09640317782759666,0.524806968434401,23.65561774984235,0.4256669786700513,0.11073225364089012,0.6249382481289637,27.242686634883285,0.8889693659730256,0.984622985124588,0.9934613071382046,0.71875,0.34375,26,6,0.41109477433132097,0.4743925248317066,0.921875,1.0351038569457387
count_above__python__v2,count_above,threshold_count,python,2,"Given a list of numbers and a threshold, count the values greater than the threshold.","def count_above(output, value):
    item = 0
    for current in output:
        if current > value:
            item += 1
    return item",fast_offsets,False,27,27,39,38,True,0.4408830441626426,0.14283601939678192,0.5542443446819855,16.75355567818042,0.5114621383606726,0.14638538658618927,0.6624290627804237,19.435561257705558,0.8699473072039453,0.9743310511112213,0.9913163106692465,0.6842105263157895,0.2894736842105263,19,5,0.47216766778807584,0.5252089391028307,0.9210526315789473,1.3528132660930599
count_increases__python__v3,count_increases,adjacent_analysis,python,3,"Given a list of numbers, count how many positions contain a value larger than the immediately preceding value.","def count_increases(x):
    element = 0
    for entry in range(1, len(x)):
        if x[entry] > x[entry - 1]:
            element += 1
    return element",fast_offsets,False,30,30,53,52,True,0.3211975326364784,0.09487901628017426,0.42071186589681486,16.702271697096876,0.36252674172562993,0.09816128760576248,0.49591806731291116,18.851390569732757,0.902505022401993,0.9824346601963043,0.9952853150092639,0.7307692307692307,0.34615384615384615,13,3,0.3671463878064042,0.4233851184344887,0.9423076923076923,0.8823055537464615
sum_negative__python__v1,sum_negative,sign_sum,python,1,"Given a list of numbers, sum only the negative values.","def sum_negative(values):
    total = 0
    for value in values:
        if value < 0:
            total += value
    return total",fast_offsets,False,22,22,37,36,True,0.18916730503608253,0.03426668979227543,0.38764411964004764,6.810022981298971,0.195183525643693,0.039349157363176346,0.3960560062292631,7.026606923172949,0.9446883872151375,0.9953808784484863,0.9994675268729528,0.8333333333333334,0.6111111111111112,20,17,0.2581199919979554,0.26195860184629316,1.0,0.24842129219486095
reverse_integer__nl__v1,reverse_integer,numeric_reverse,nl,1,"Given a nonnegative integer, reverse the order of its decimal digits.","Start the reversed value at zero. While the number is positive, take its last digit, append that digit to the reversed value by multiplying by ten and adding, then remove the last input digit. Return the reversed value.",fast_offsets,False,24,24,48,47,True,0.9372145540026472,0.7911974191665649,0.6821863388890747,44.04908403812442,1.0732368003809825,0.8769475817680359,0.8485112503633845,50.442129617906176,0.6959633529186249,0.7087774872779846,0.9807601837401695,0.2978723404255319,0.0851063829787234,3,1,0.7337775204239575,0.9034735978955565,0.9787234042553191,1.5412400043328005
digit_product__nl__v1,digit_product,digit_aggregate,nl,1,"Given a positive integer, compute the product of its decimal digits.","Start a product at one. While the number is positive, multiply the product by its last decimal digit and remove that digit using integer division by ten. Return the product.",fast_offsets,False,23,23,34,33,True,1.0036615293585893,0.9569392800331116,0.6264001423282881,33.12083046883345,1.1340479333743905,0.9985325932502747,0.7565921411813025,37.423581801354885,0.6794377226721157,0.7714905142784119,0.9825455419944994,0.21212121212121213,0.030303030303030304,2,1,0.8652266175486147,1.00184289785102,1.0,1.5778098257230313
moving_average_three__python__v1,moving_average_three,sliding_window,python,1,"Given a list of numbers, return the average of every consecutive window of three values.","def moving_average_three(values):
    result = []
    for index in range(len(values) - 2):
        average = (values[index] + values[index + 1] + values[index + 2]) / 3
        result.append(average)
    return result",fast_offsets,False,27,27,71,70,True,0.25650087211730094,0.029277936555445194,0.5104845869076204,17.955061048211064,0.28001085106968404,0.031677174381911755,0.5786180477537393,19.600759574877884,0.9153050518461636,0.9962885677814484,0.9970522216388158,0.8285714285714286,0.5857142857142857,27,11,0.3517056926022,0.39022094425097853,1.0,0.3030840512931523
